sub_article_id,LastRound
pone.0249277.r001,True
pone.0248526.r003,True
pone.0248459.r005,True
pone.0249939.r001,True
pone.0252450.r001,True
pone.0248481.r005,True
pone.0248522.r003,True
pone.0250361.r001,True
pone.0250505.r003,True
pone.0243337.r003,True
pone.0250558.r001,True
pone.0248582.r003,True
pone.0244770.r003,True
pone.0248560.r003,True
pone.0248570.r003,True
pone.0248597.r003,True
pone.0249224.r003,True
pone.0252040.r003,True
pone.0248567.r003,True
pone.0251888.r001,True
pone.0248602.r003,True
pone.0248585.r003,True
pone.0248572.r003,True
pone.0253813.r001,True
pone.0250163.r003,True
pone.0249035.r007,True
pone.0249644.r001,True
pone.0251297.r003,True
pone.0248576.r003,True
pone.0250338.r003,True
pone.0253986.r001,True
pone.0252005.r003,True
pone.0252245.r001,True
pone.0246222.r001,True
pone.0252629.r001,True
pone.0248623.r005,True
pone.0250040.r001,True
pone.0248937.r005,True
pone.0248761.r004,True
pone.0249628.r003,True
pone.0248631.r005,True
pone.0248774.r003,True
pone.0243121.r003,True
pone.0250285.r001,True
pone.0250919.r005,True
pone.0249646.r003,True
pone.0251353.r001,True
pone.0257711.r003,True
pone.0248663.r003,True
pone.0248656.r003,True
pone.0248618.r009,True
pone.0250350.r003,True
pone.0250253.r003,True
pone.0251965.r001,True
pone.0257190.r001,True
pone.0249813.r005,True
pone.0248628.r003,True
pone.0249759.r001,True
pone.0248855.r003,True
pone.0251368.r001,True
pone.0248630.r003,True
pone.0249891.r003,True
pone.0251753.r001,True
pone.0251931.r001,True
pone.0252606.r001,True
pone.0248722.r003,True
pone.0250377.r003,True
pone.0252514.r005,True
pone.0257445.r001,True
pone.0248733.r001,True
pone.0248724.r003,True
pone.0248682.r003,True
pone.0249564.r005,True
pone.0241529.r003,True
pone.0248990.r005,True
pone.0249899.r003,True
pone.0248713.r003,True
pone.0254329.r001,True
pone.0248707.r003,True
pone.0249960.r001,True
pone.0249129.r004,True
pone.0249307.r003,True
pone.0249431.r001,True
pone.0248671.r003,True
pone.0248718.r003,True
pone.0248687.r003,True
pone.0250952.r001,True
pone.0249987.r001,True
pone.0248776.r003,True
pone.0255730.r001,True
pone.0248756.r003,True
pone.0248744.r005,True
pone.0248955.r003,True
pone.0248783.r003,True
pone.0248975.r004,True
pone.0251894.r001,True
pone.0255606.r001,True
pone.0250293.r001,True
pone.0248788.r003,True
pone.0249325.r003,True
pone.0245675.r001,True
pone.0254761.r001,True
pone.0238088.r007,True
pone.0253734.r001,True
pone.0245031.r001,True
pone.0237893.r005,True
pone.0249408.r003,True
pone.0242949.r003,True
pone.0248742.r003,True
pone.0248740.r003,True
pone.0249633.r001,True
pone.0248743.r003,True
pone.0250349.r003,True
pone.0256759.r001,True
pone.0247626.r001,True
pone.0248866.r003,True
pone.0248821.r003,True
pone.0249678.r003,True
pone.0248817.r003,True
pone.0250153.r005,True
pone.0249136.r003,True
pone.0248865.r003,True
pone.0249216.r003,True
pone.0248809.r005,True
pone.0248881.r003,True
pone.0248892.r003,True
pone.0253313.r003,True
pone.0248844.r003,True
pone.0251298.r003,True
pone.0248887.r003,True
pone.0251735.r001,True
pone.0248871.r005,True
pone.0248831.r005,True
pone.0248830.r007,True
pone.0248890.r005,True
pone.0248878.r003,True
pone.0252159.r001,True
pone.0248820.r003,True
pone.0249239.r003,True
pone.0248893.r003,True
pone.0248884.r003,True
pone.0248847.r003,True
pone.0252608.r001,True
pone.0248904.r003,True
pone.0248832.r005,True
pone.0248877.r003,True
pone.0248818.r003,True
pone.0248874.r001,True
pone.0251670.r003,True
pone.0248898.r003,True
pone.0249342.r003,True
pone.0248862.r003,True
pone.0248856.r005,True
pone.0248999.r003,True
pone.0248903.r003,True
pone.0248828.r003,True
pone.0252982.r003,True
pone.0248810.r003,True
pone.0248801.r003,True
pone.0255789.r001,True
pone.0248934.r003,True
pone.0248919.r005,True
pone.0248935.r003,True
pone.0257135.r001,True
pone.0251194.r004,True
pone.0249695.r005,True
pone.0252590.r001,True
pone.0248967.r003,True
pone.0248966.r003,True
pone.0249755.r001,True
pone.0250257.r003,True
pone.0248976.r005,True
pone.0248923.r003,True
pone.0248938.r003,True
pone.0250046.r001,True
pone.0248959.r005,True
pone.0250398.r003,True
pone.0244773.r003,True
pone.0248952.r003,True
pone.0248941.r005,True
pone.0248957.r005,True
pone.0249926.r003,True
pone.0255107.r001,True
pone.0248943.r003,True
pone.0249198.r003,True
pone.0250235.r003,True
pone.0248932.r003,True
pone.0251123.r001,True
pone.0249029.r003,True
pone.0254892.r001,True
pone.0249045.r003,True
pone.0248986.r003,True
pone.0249024.r005,True
pone.0249012.r003,True
pone.0248989.r005,True
pone.0245423.r003,True
pone.0251978.r003,True
pone.0249040.r003,True
pone.0251026.r001,True
pone.0249007.r003,True
pone.0256275.r003,True
pone.0249009.r003,True
pone.0250060.r003,True
pone.0251273.r001,True
pone.0249033.r003,True
pone.0253391.r001,True
pone.0249051.r003,True
pone.0249455.r001,True
pone.0251338.r003,True
pone.0249028.r003,True
pone.0249011.r003,True
pone.0249065.r004,True
pone.0249084.r003,True
pone.0249058.r003,True
pone.0249088.r003,True
pone.0249398.r001,True
pone.0237282.r003,True
pone.0251711.r003,True
pone.0249068.r003,True
pone.0249073.r005,True
pone.0251848.r001,True
pone.0249092.r003,True
pone.0250792.r001,True
pone.0249091.r005,True
pone.0249854.r001,True
pone.0249067.r003,True
pone.0250547.r005,True
pone.0249095.r005,True
pone.0249060.r004,True
pone.0249735.r003,True
pone.0251307.r001,True
pone.0249087.r003,True
pone.0249070.r003,True
pone.0249071.r003,True
pone.0249096.r003,True
pone.0249062.r007,True
pone.0251709.r001,True
pone.0249081.r005,True
pone.0252844.r001,True
pone.0249066.r007,True
pone.0249139.r003,True
pone.0249112.r003,True
pone.0249411.r003,True
pone.0251685.r001,True
pone.0249824.r001,True
pone.0249123.r003,True
pone.0249335.r003,True
pone.0249681.r001,True
pone.0250944.r001,True
pone.0243118.r003,True
pone.0249640.r003,True
pone.0251828.r001,True
pone.0249110.r003,True
pone.0246010.r003,True
pone.0251846.r003,True
pone.0249148.r003,True
pone.0249116.r003,True
pone.0252562.r001,True
pone.0249211.r003,True
pone.0249208.r003,True
pone.0249207.r003,True
pone.0249197.r003,True
pone.0249240.r005,True
pone.0239242.r003,True
pone.0246983.r001,True
pone.0253176.r001,True
pone.0252836.r001,True
pone.0249194.r003,True
pone.0249168.r003,True
pone.0246710.r001,True
pone.0249221.r003,True
pone.0249720.r003,True
pone.0250828.r001,True
pone.0242035.r003,True
pone.0249232.r005,True
pone.0249188.r003,True
pone.0249196.r003,True
pone.0249204.r003,True
pone.0242471.r001,True
pone.0249231.r003,True
pone.0249223.r005,True
pone.0249249.r003,True
pone.0249247.r003,True
pone.0250956.r001,True
pone.0250121.r003,True
pone.0249324.r003,True
pone.0249290.r003,True
pone.0249315.r005,True
pone.0249702.r005,True
pone.0250238.r005,True
pone.0251385.r003,True
pone.0249588.r003,True
pone.0254529.r003,True
pone.0250430.r001,True
pone.0249295.r003,True
pone.0249291.r004,True
pone.0254408.r001,True
pone.0249317.r003,True
pone.0249326.r003,True
pone.0249313.r005,True
pone.0250770.r004,True
pone.0246216.r003,True
pone.0249728.r003,True
pone.0249323.r003,True
pone.0249271.r003,True
pone.0249471.r003,True
pone.0250718.r003,True
pone.0249320.r005,True
pone.0254228.r001,True
pone.0251126.r005,True
pone.0249933.r003,True
pone.0252078.r001,True
pone.0249898.r001,True
pone.0252312.r001,True
pone.0250815.r001,True
pone.0249337.r003,True
pone.0261808.r001,True
pone.0250301.r003,True
pone.0243020.r001,True
pone.0249352.r005,True
pone.0249341.r007,True
pone.0256680.r001,True
pone.0250636.r003,True
pone.0249358.r003,True
pone.0249635.r003,True
pone.0249976.r001,True
pone.0251778.r003,True
pone.0249333.r009,True
pone.0243336.r003,True
pone.0249370.r005,True
pone.0250517.r003,True
pone.0249345.r003,True
pone.0259425.r001,True
pone.0251498.r001,True
pone.0255612.r001,True
pone.0251692.r001,True
pone.0252241.r001,True
pone.0254916.r001,True
pone.0249956.r001,True
pone.0251607.r001,True
pone.0249414.r005,True
pone.0252182.r001,True
pone.0254211.r001,True
pone.0251158.r001,True
pone.0250056.r001,True
pone.0247289.r001,True
pone.0255466.r001,True
pone.0249392.r003,True
pone.0249432.r003,True
pone.0251087.r001,True
pone.0250411.r005,True
pone.0249919.r005,True
pone.0253037.r001,True
pone.0249424.r003,True
pone.0249396.r007,True
pone.0253194.r001,True
pone.0251853.r003,True
pone.0252762.r001,True
pone.0249423.r003,True
pone.0249390.r007,True
pone.0249405.r003,True
pone.0250606.r001,True
pone.0249494.r005,True
pone.0250426.r005,True
pone.0253911.r001,True
pone.0249449.r003,True
pone.0253000.r001,True
pone.0244033.r003,True
pone.0253790.r001,True
pone.0251631.r005,True
pone.0249493.r003,True
pone.0259229.r001,True
pone.0251688.r001,True
pone.0250580.r001,True
pone.0250445.r009,True
pone.0234591.r003,True
pone.0251892.r001,True
pone.0252063.r001,True
pone.0245639.r001,True
pone.0253657.r001,True
pone.0252140.r001,True
pone.0249451.r004,True
pone.0254379.r001,True
pone.0252945.r001,True
pone.0249467.r003,True
pone.0249831.r003,True
pone.0252843.r001,True
pone.0249553.r003,True
pone.0250022.r003,True
pone.0249567.r003,True
pone.0251501.r001,True
pone.0250529.r001,True
pone.0249579.r003,True
pone.0251482.r001,True
pone.0250241.r003,True
pone.0249551.r003,True
pone.0252379.r003,True
pone.0249609.r003,True
pone.0249610.r003,True
pone.0252331.r003,True
pone.0250733.r003,True
pone.0249525.r003,True
pone.0249583.r003,True
pone.0256595.r001,True
pone.0255475.r001,True
pone.0249524.r003,True
pone.0249559.r005,True
pone.0252231.r001,True
pone.0241934.r001,True
pone.0249591.r003,True
pone.0250773.r001,True
pone.0249531.r001,True
pone.0252555.r001,True
pone.0249562.r003,True
pone.0249552.r005,True
pone.0250797.r003,True
pone.0250932.r003,True
pone.0249597.r003,True
pone.0249580.r003,True
pone.0249539.r005,True
pone.0249585.r003,True
pone.0251102.r001,True
pone.0250263.r005,True
pone.0249966.r003,True
pone.0249627.r005,True
pone.0249682.r003,True
pone.0249624.r003,True
pone.0251765.r001,True
pone.0249622.r005,True
pone.0249689.r003,True
pone.0249973.r003,True
pone.0244836.r001,True
pone.0249675.r003,True
pone.0250990.r003,True
pone.0251159.r001,True
pone.0249674.r003,True
pone.0256291.r001,True
pone.0249643.r001,True
pone.0243333.r005,True
pone.0250371.r003,True
pone.0249649.r003,True
pone.0254880.r003,True
pone.0250108.r003,True
pone.0249656.r003,True
pone.0249686.r005,True
pone.0249632.r003,True
pone.0251507.r001,True
pone.0249700.r013,True
pone.0249716.r003,True
pone.0249721.r003,True
pone.0250275.r007,True
pone.0253864.r001,True
pone.0249738.r003,True
pone.0251748.r001,True
pone.0251619.r005,True
pone.0244774.r003,True
pone.0249733.r003,True
pone.0249722.r003,True
pone.0253708.r001,True
pone.0249792.r003,True
pone.0249781.r003,True
pone.0251014.r003,True
pone.0253067.r001,True
pone.0254646.r001,True
pone.0249769.r003,True
pone.0249757.r003,True
pone.0250291.r003,True
pone.0249785.r003,True
pone.0252914.r001,True
pone.0250610.r003,True
pone.0250308.r001,True
pone.0250883.r001,True
pone.0249758.r003,True
pone.0249786.r003,True
pone.0252563.r001,True
pone.0250231.r003,True
pone.0253340.r001,True
pone.0247743.r001,True
pone.0249842.r003,True
pone.0249816.r005,True
pone.0251760.r001,True
pone.0249863.r003,True
pone.0249859.r003,True
pone.0252463.r001,True
pone.0250963.r005,True
pone.0250820.r001,True
pone.0249853.r003,True
pone.0249852.r003,True
pone.0249858.r003,True
pone.0252326.r001,True
pone.0249843.r003,True
pone.0251565.r001,True
pone.0250560.r003,True
pone.0251148.r001,True
pone.0249833.r003,True
pone.0249847.r007,True
pone.0249832.r003,True
pone.0254925.r001,True
pone.0249822.r003,True
pone.0250356.r001,True
pone.0247542.r001,True
pone.0252006.r005,True
pone.0257444.r003,True
pone.0251280.r003,True
pone.0252702.r003,True
pone.0250294.r003,True
pone.0249962.r003,True
pone.0249971.r003,True
pone.0250849.r001,True
pone.0249897.r005,True
pone.0235451.r007,True
pone.0249967.r001,True
pone.0250289.r003,True
pone.0253615.r001,True
pone.0249957.r005,True
pone.0251196.r003,True
pone.0250116.r005,True
pone.0249936.r005,True
pone.0249951.r003,True
pone.0250886.r003,True
pone.0250982.r003,True
pone.0250788.r003,True
pone.0251128.r005,True
pone.0249914.r003,True
pone.0251183.r001,True
pone.0249948.r003,True
pone.0249940.r003,True
pone.0250465.r003,True
pone.0249941.r005,True
pone.0249945.r005,True
pone.0249879.r005,True
pone.0249978.r005,True
pone.0249970.r003,True
pone.0249974.r003,True
pone.0251500.r001,True
pone.0254262.r001,True
pone.0245417.r003,True
pone.0250017.r005,True
pone.0261160.r001,True
pone.0243676.r001,True
pone.0250016.r005,True
pone.0250002.r003,True
pone.0253210.r001,True
pone.0253750.r001,True
pone.0252799.r001,True
pone.0250001.r003,True
pone.0249986.r003,True
pone.0251080.r003,True
pone.0251584.r001,True
pone.0250039.r003,True
pone.0250010.r007,True
pone.0250031.r003,True
pone.0238485.r003,True
pone.0250024.r003,True
pone.0250007.r003,True
pone.0251642.r003,True
pone.0252566.r001,True
pone.0250035.r003,True
pone.0249990.r003,True
pone.0250089.r003,True
pone.0252593.r003,True
pone.0250062.r003,True
pone.0250406.r003,True
pone.0251241.r005,True
pone.0250090.r005,True
pone.0250123.r003,True
pone.0250082.r005,True
pone.0252039.r004,True
pone.0250065.r003,True
pone.0252533.r001,True
pone.0250072.r005,True
pone.0238667.r003,True
pone.0250084.r003,True
pone.0250110.r003,True
pone.0251637.r003,True
pone.0257867.r005,True
pone.0250640.r003,True
pone.0251181.r003,True
pone.0250076.r003,True
pone.0258530.r001,True
pone.0253270.r001,True
pone.0250074.r003,True
pone.0250064.r003,True
pone.0250709.r003,True
pone.0250115.r003,True
pone.0250107.r005,True
pone.0251647.r003,True
pone.0253652.r001,True
pone.0239108.r003,True
pone.0250147.r005,True
pone.0250154.r003,True
pone.0250144.r003,True
pone.0250553.r001,True
pone.0253866.r001,True
pone.0252987.r001,True
pone.0250150.r005,True
pone.0252991.r003,True
pone.0250145.r003,True
pone.0250168.r011,True
pone.0252722.r001,True
pone.0253050.r003,True
pone.0250265.r003,True
pone.0250222.r003,True
pone.0250302.r003,True
pone.0250309.r003,True
pone.0250276.r003,True
pone.0250305.r003,True
pone.0250212.r007,True
pone.0250269.r003,True
pone.0250213.r005,True
pone.0248625.r005,True
pone.0250243.r005,True
pone.0250256.r003,True
pone.0250300.r003,True
pone.0250273.r003,True
pone.0250368.r003,True
pone.0250339.r003,True
pone.0251251.r003,True
pone.0250360.r003,True
pone.0253297.r001,True
pone.0244904.r001,True
pone.0250363.r003,True
pone.0251506.r001,True
pone.0251720.r003,True
pone.0251384.r003,True
pone.0250945.r003,True
pone.0250344.r003,True
pone.0251308.r005,True
pone.0251164.r001,True
pone.0252448.r003,True
pone.0250372.r003,True
pone.0251376.r001,True
pone.0245710.r003,True
pone.0253326.r001,True
pone.0252266.r005,True
pone.0250352.r003,True
pone.0250387.r001,True
pone.0250381.r001,True
pone.0245415.r003,True
pone.0250322.r003,True
pone.0253400.r001,True
pone.0253005.r001,True
pone.0252926.r003,True
pone.0251920.r003,True
pone.0250334.r003,True
pone.0242635.r003,True
pone.0237124.r005,True
pone.0250379.r003,True
pone.0250417.r005,True
pone.0250421.r003,True
pone.0253388.r001,True
pone.0234286.r003,True
pone.0250422.r003,True
pone.0252518.r003,True
pone.0237278.r003,True
pone.0250433.r003,True
pone.0252391.r003,True
pone.0252709.r001,True
pone.0250464.r003,True
pone.0250436.r003,True
pone.0253004.r001,True
pone.0251261.r001,True
pone.0250466.r003,True
pone.0252155.r003,True
pone.0250434.r004,True
pone.0250468.r003,True
pone.0251520.r003,True
pone.0250432.r003,True
pone.0250448.r005,True
pone.0250778.r003,True
pone.0251070.r003,True
pone.0250771.r003,True
pone.0250604.r003,True
pone.0251947.r001,True
pone.0250418.r005,True
pone.0253208.r001,True
pone.0250413.r003,True
pone.0236684.r005,True
pone.0252520.r003,True
pone.0251960.r001,True
pone.0251230.r003,True
pone.0252122.r003,True
pone.0254366.r002,True
pone.0253022.r001,True
pone.0250510.r003,True
pone.0251345.r003,True
pone.0252639.r003,True
pone.0250518.r003,True
pone.0251143.r001,True
pone.0251227.r003,True
pone.0251475.r005,True
pone.0251806.r001,True
pone.0253234.r001,True
pone.0250496.r003,True
pone.0256353.r001,True
pone.0250506.r003,True
pone.0253163.r004,True
pone.0250493.r003,True
pone.0250940.r001,True
pone.0252330.r002,True
pone.0252069.r001,True
pone.0250511.r003,True
pone.0250527.r003,True
pone.0252704.r003,True
pone.0250512.r005,True
pone.0251398.r001,True
pone.0250772.r005,True
pone.0250515.r005,True
pone.0250930.r003,True
pone.0250691.r004,True
pone.0250492.r005,True
pone.0250495.r003,True
pone.0252387.r001,True
pone.0253083.r001,True
pone.0251149.r001,True
pone.0243681.r005,True
pone.0251120.r001,True
pone.0252457.r001,True
pone.0252223.r001,True
pone.0252432.r001,True
pone.0250895.r001,True
pone.0254352.r001,True
pone.0251530.r001,True
pone.0255415.r001,True
pone.0247630.r001,True
pone.0251532.r003,True
pone.0252123.r003,True
pone.0251422.r003,True
pone.0252525.r003,True
pone.0257279.r005,True
pone.0250946.r003,True
pone.0250633.r005,True
pone.0250546.r009,True
pone.0250597.r003,True
pone.0250582.r003,True
pone.0251315.r001,True
pone.0250658.r003,True
pone.0252687.r001,True
pone.0250568.r003,True
pone.0250620.r003,True
pone.0239565.r003,True
pone.0251111.r001,True
pone.0252430.r005,True
pone.0250549.r005,True
pone.0251712.r003,True
pone.0251750.r001,True
pone.0250598.r003,True
pone.0250668.r003,True
pone.0250663.r003,True
pone.0250561.r003,True
pone.0251559.r003,True
pone.0250569.r003,True
pone.0250572.r003,True
pone.0251300.r001,True
pone.0250666.r005,True
pone.0251179.r001,True
pone.0250564.r003,True
pone.0250567.r003,True
pone.0250653.r003,True
pone.0250638.r003,True
pone.0250673.r003,True
pone.0251072.r003,True
pone.0250654.r005,True
pone.0257389.r001,True
pone.0250545.r003,True
pone.0250622.r003,True
pone.0251444.r001,True
pone.0252276.r003,True
pone.0250734.r003,True
pone.0251915.r001,True
pone.0252776.r003,True
pone.0250714.r003,True
pone.0251361.r005,True
pone.0250730.r003,True
pone.0253419.r001,True
pone.0249691.r001,True
pone.0251762.r002,True
pone.0237277.r003,True
pone.0250688.r003,True
pone.0250727.r005,True
pone.0254204.r003,True
pone.0250939.r001,True
pone.0257542.r003,True
pone.0250702.r003,True
pone.0252884.r001,True
pone.0250689.r003,True
pone.0258345.r001,True
pone.0250694.r005,True
pone.0252321.r001,True
pone.0240768.r003,True
pone.0254644.r001,True
pone.0250747.r001,True
pone.0252681.r001,True
pone.0250693.r009,True
pone.0250701.r005,True
pone.0250692.r001,True
pone.0250742.r003,True
pone.0251525.r003,True
pone.0254789.r001,True
pone.0251944.r001,True
pone.0252577.r001,True
pone.0254827.r001,True
pone.0250806.r003,True
pone.0257285.r001,True
pone.0250804.r003,True
pone.0250794.r005,True
pone.0250796.r003,True
pone.0252589.r001,True
pone.0251333.r003,True
pone.0250784.r003,True
pone.0251815.r003,True
pone.0251829.r001,True
pone.0252378.r003,True
pone.0250791.r003,True
pone.0251910.r001,True
pone.0250795.r003,True
pone.0251049.r003,True
pone.0250787.r005,True
pone.0251755.r002,True
pone.0250783.r004,True
pone.0250758.r003,True
pone.0250765.r003,True
pone.0255472.r001,True
pone.0250777.r003,True
pone.0250830.r003,True
pone.0250821.r005,True
pone.0253727.r003,True
pone.0251605.r001,True
pone.0252679.r001,True
pone.0250853.r003,True
pone.0253307.r001,True
pone.0251295.r005,True
pone.0239881.r003,True
pone.0262851.r001,True
pone.0250837.r005,True
pone.0252318.r003,True
pone.0253966.r001,True
pone.0250817.r003,True
pone.0252280.r003,True
pone.0251269.r003,True
pone.0242643.r003,True
pone.0250847.r004,True
pone.0254833.r001,True
pone.0251932.r001,True
pone.0250851.r003,True
pone.0250843.r003,True
pone.0254131.r001,True
pone.0239793.r003,True
pone.0252352.r001,True
pone.0250862.r003,True
pone.0250842.r003,True
pone.0251967.r003,True
pone.0251870.r001,True
pone.0247698.r001,True
pone.0252705.r003,True
pone.0252097.r001,True
pone.0254015.r003,True
pone.0253701.r001,True
pone.0250822.r003,True
pone.0250896.r005,True
pone.0251633.r003,True
pone.0252080.r003,True
pone.0250905.r003,True
pone.0251440.r003,True
pone.0250907.r003,True
pone.0250867.r005,True
pone.0254146.r001,True
pone.0250898.r003,True
pone.0254852.r001,True
pone.0250878.r003,True
pone.0254473.r003,True
pone.0254225.r003,True
pone.0250889.r005,True
pone.0253296.r003,True
pone.0251178.r003,True
pone.0250879.r003,True
pone.0253914.r001,True
pone.0254876.r001,True
pone.0251710.r003,True
pone.0252383.r001,True
pone.0255824.r001,True
pone.0250996.r003,True
pone.0252473.r005,True
pone.0249102.r001,True
pone.0250931.r003,True
pone.0252305.r005,True
pone.0251016.r003,True
pone.0251038.r003,True
pone.0252490.r001,True
pone.0250974.r003,True
pone.0251021.r003,True
pone.0251028.r003,True
pone.0246227.r001,True
pone.0254334.r005,True
pone.0254033.r001,True
pone.0253787.r001,True
pone.0251011.r003,True
pone.0251012.r005,True
pone.0250935.r003,True
pone.0251025.r005,True
pone.0251034.r003,True
pone.0250981.r003,True
pone.0251042.r005,True
pone.0250947.r003,True
pone.0246916.r002,True
pone.0250992.r003,True
pone.0250953.r005,True
pone.0250972.r003,True
pone.0250976.r005,True
pone.0243675.r003,True
pone.0250923.r005,True
pone.0253111.r003,True
pone.0251029.r003,True
pone.0250988.r003,True
pone.0243953.r003,True
pone.0250966.r003,True
pone.0246226.r003,True
pone.0250920.r005,True
pone.0253722.r001,True
pone.0251007.r005,True
pone.0253410.r001,True
pone.0253728.r003,True
pone.0253279.r003,True
pone.0251013.r003,True
pone.0250984.r003,True
pone.0250994.r003,True
pone.0250929.r003,True
pone.0251457.r003,True
pone.0251073.r005,True
pone.0251419.r003,True
pone.0253413.r001,True
pone.0251435.r003,True
pone.0251083.r005,True
pone.0252322.r001,True
pone.0251103.r001,True
pone.0251052.r003,True
pone.0255209.r001,True
pone.0251568.r003,True
pone.0253471.r001,True
pone.0255650.r003,True
pone.0251096.r005,True
pone.0251987.r005,True
pone.0252061.r003,True
pone.0252876.r003,True
pone.0247147.r003,True
pone.0251246.r003,True
pone.0245815.r001,True
pone.0251066.r003,True
pone.0253838.r001,True
pone.0253595.r003,True
pone.0251046.r005,True
pone.0252037.r003,True
pone.0251081.r005,True
pone.0251079.r003,True
pone.0251067.r003,True
pone.0259964.r001,True
pone.0252986.r003,True
pone.0253748.r003,True
pone.0251129.r001,True
pone.0244122.r003,True
pone.0251122.r005,True
pone.0254562.r001,True
pone.0251157.r001,True
pone.0236231.r007,True
pone.0251767.r001,True
pone.0254711.r001,True
pone.0251862.r001,True
pone.0252583.r001,True
pone.0244120.r005,True
pone.0255039.r001,True
pone.0251901.r001,True
pone.0257021.r001,True
pone.0246611.r005,True
pone.0253088.r001,True
pone.0251162.r003,True
pone.0253453.r001,True
pone.0253164.r001,True
pone.0251154.r005,True
pone.0252384.r001,True
pone.0253912.r003,True
pone.0251175.r005,True
pone.0252691.r003,True
pone.0254931.r001,True
pone.0252931.r003,True
pone.0251203.r003,True
pone.0251176.r003,True
pone.0252897.r001,True
pone.0251212.r003,True
pone.0257733.r001,True
pone.0251274.r003,True
pone.0254799.r001,True
pone.0251264.r003,True
pone.0255361.r001,True
pone.0251282.r003,True
pone.0251236.r003,True
pone.0251249.r005,True
pone.0250390.r001,True
pone.0251258.r003,True
pone.0253892.r005,True
pone.0253403.r001,True
pone.0255648.r003,True
pone.0253284.r002,True
pone.0251266.r003,True
pone.0253072.r003,True
pone.0251263.r003,True
pone.0251240.r003,True
pone.0251245.r003,True
pone.0254977.r003,True
pone.0251881.r003,True
pone.0251348.r003,True
pone.0251391.r003,True
pone.0254145.r001,True
pone.0252832.r001,True
pone.0247346.r001,True
pone.0251626.r003,True
pone.0253041.r007,True
pone.0251380.r003,True
pone.0254138.r001,True
pone.0251805.r003,True
pone.0261408.r001,True
pone.0251382.r003,True
pone.0251373.r003,True
pone.0251826.r003,True
pone.0255575.r001,True
pone.0251400.r003,True
pone.0251342.r003,True
pone.0255331.r001,True
pone.0251366.r003,True
pone.0251379.r003,True
pone.0248257.r003,True
pone.0252685.r003,True
pone.0251299.r005,True
pone.0260588.r001,True
pone.0251327.r003,True
pone.0251340.r003,True
pone.0258954.r009,True
pone.0251290.r005,True
pone.0251329.r005,True
pone.0251316.r003,True
pone.0247285.r005,True
pone.0251305.r003,True
pone.0251742.r001,True
pone.0251296.r003,True
pone.0251292.r003,True
pone.0251328.r003,True
pone.0254082.r004,True
pone.0253348.r001,True
pone.0254798.r001,True
pone.0252654.r001,True
pone.0252271.r007,True
pone.0252410.r003,True
pone.0251420.r003,True
pone.0251449.r003,True
pone.0251433.r003,True
pone.0245818.r003,True
pone.0254121.r001,True
pone.0251416.r005,True
pone.0247895.r003,True
pone.0251407.r005,True
pone.0252780.r005,True
pone.0251426.r003,True
pone.0251797.r003,True
pone.0254398.r001,True
pone.0260402.r001,True
pone.0251456.r003,True
pone.0253054.r001,True
pone.0253985.r002,True
pone.0251406.r003,True
pone.0251458.r003,True
pone.0253127.r003,True
pone.0247214.r003,True
pone.0251521.r003,True
pone.0251554.r003,True
pone.0251977.r005,True
pone.0252235.r001,True
pone.0251487.r005,True
pone.0256259.r003,True
pone.0254200.r001,True
pone.0251528.r001,True
pone.0251515.r003,True
pone.0251477.r005,True
pone.0251758.r003,True
pone.0257128.r003,True
pone.0254613.r001,True
pone.0251508.r003,True
pone.0251502.r003,True
pone.0252149.r003,True
pone.0251524.r003,True
pone.0257528.r001,True
pone.0251474.r003,True
pone.0252616.r001,True
pone.0251495.r003,True
pone.0251486.r005,True
pone.0252058.r005,True
pone.0253222.r001,True
pone.0251546.r003,True
pone.0251572.r003,True
pone.0253052.r003,True
pone.0251544.r005,True
pone.0251609.r003,True
pone.0254556.r001,True
pone.0251567.r003,True
pone.0251549.r005,True
pone.0252208.r005,True
pone.0252234.r001,True
pone.0251586.r003,True
pone.0251580.r003,True
pone.0251593.r003,True
pone.0251545.r007,True
pone.0251542.r007,True
pone.0251581.r003,True
pone.0252137.r001,True
pone.0252030.r001,True
pone.0261057.r002,True
pone.0251569.r003,True
pone.0251547.r005,True
pone.0253771.r003,True
pone.0251561.r005,True
pone.0251578.r003,True
pone.0254434.r001,True
pone.0251676.r003,True
pone.0251655.r003,True
pone.0253024.r001,True
pone.0251618.r007,True
pone.0251639.r003,True
pone.0251645.r003,True
pone.0251621.r003,True
pone.0251640.r003,True
pone.0245634.r003,True
pone.0252652.r003,True
pone.0252218.r003,True
pone.0251659.r003,True
pone.0253091.r001,True
pone.0253646.r001,True
pone.0255965.r001,True
pone.0251730.r005,True
pone.0243115.r003,True
pone.0252913.r005,True
pone.0251733.r005,True
pone.0251732.r003,True
pone.0251718.r005,True
pone.0245572.r003,True
pone.0251726.r003,True
pone.0251706.r003,True
pone.0251691.r007,True
pone.0251727.r005,True
pone.0251717.r005,True
pone.0251736.r003,True
pone.0251745.r003,True
pone.0251695.r003,True
pone.0252292.r001,True
pone.0251714.r003,True
pone.0251754.r005,True
pone.0251768.r003,True
pone.0252600.r005,True
pone.0252904.r003,True
pone.0251683.r003,True
pone.0253028.r001,True
pone.0252233.r003,True
pone.0254355.r001,True
pone.0251793.r003,True
pone.0253121.r003,True
pone.0254259.r003,True
pone.0251794.r003,True
pone.0265593.r001,True
