pmid,pmc,publisher-id,doi,File,pii,other,coden,sici,medline,manuscript,pmcid,publisher-manuscript
21200964,PMC2915043,bt2637,10.1107/S1600536807062095,PMC002xxxxxx/PMC2915043.xml,S1600536807062095,,ACSEBH,,,,,
21200965,PMC2915044,bt2647,10.1107/S1600536807062137,PMC002xxxxxx/PMC2915044.xml,S1600536807062137,,ACSEBH,,,,,
21200966,PMC2915045,fj2084,10.1107/S1600536807063180,PMC002xxxxxx/PMC2915045.xml,S1600536807063180,,ACSEBH,,,,,
21200968,PMC2915046,ln2010,10.1107/S1600536807062678,PMC002xxxxxx/PMC2915046.xml,S1600536807062678,,ACSEBH,,,,,
21200969,PMC2915047,wn2219,10.1107/S1600536807058618,PMC002xxxxxx/PMC2915047.xml,S1600536807058618,,ACSEBH,,,,,
21200970,PMC2915048,tk2222,10.1107/S1600536807062976,PMC002xxxxxx/PMC2915048.xml,S1600536807062976,,ACSEBH,,,,,
21200971,PMC2915049,at2513,10.1107/S160053680706285X,PMC002xxxxxx/PMC2915049.xml,S160053680706285X,,ACSEBH,,,,,
21200972,PMC2915050,sj2436,10.1107/S1600536807061387,PMC002xxxxxx/PMC2915050.xml,S1600536807061387,,ACSEBH,,,,,
21200973,PMC2915051,ci2524,10.1107/S1600536807063246,PMC002xxxxxx/PMC2915051.xml,S1600536807063246,,ACSEBH,,,,,
21200974,PMC2915052,bi2251,10.1107/S160053680705711X,PMC002xxxxxx/PMC2915052.xml,S160053680705711X,,ACSEBH,,,,,
21200975,PMC2915053,bt2624,10.1107/S1600536807059582,PMC002xxxxxx/PMC2915053.xml,S1600536807059582,,ACSEBH,,,,,
21200459,PMC2915054,fi2050,10.1107/S1600536807064495,PMC002xxxxxx/PMC2915054.xml,S1600536807064495,,ACSEBH,,,,,
21200460,PMC2915055,pv2050,10.1107/S1600536807064604,PMC002xxxxxx/PMC2915055.xml,S1600536807064604,,ACSEBH,,,,,
21200461,PMC2915056,kp2147,10.1107/S1600536807064720,PMC002xxxxxx/PMC2915056.xml,S1600536807064720,,ACSEBH,,,,,
21200462,PMC2915057,fj2081,10.1107/S1600536807064045,PMC002xxxxxx/PMC2915057.xml,S1600536807064045,,ACSEBH,,,,,
21200463,PMC2915058,br2063,10.1107/S1600536807064501,PMC002xxxxxx/PMC2915058.xml,S1600536807064501,,ACSEBH,,,,,
21200465,PMC2915059,wm2165,10.1107/S1600536807062903,PMC002xxxxxx/PMC2915059.xml,S1600536807062903,,ACSEBH,,,,,
21200466,PMC2915060,xu2386,10.1107/S1600536807064264,PMC002xxxxxx/PMC2915060.xml,S1600536807064264,,ACSEBH,,,,,
21200467,PMC2915061,si2063,10.1107/S1600536807063830,PMC002xxxxxx/PMC2915061.xml,S1600536807063830,,ACSEBH,,,,,
21200468,PMC2915062,tk2226,10.1107/S1600536807062940,PMC002xxxxxx/PMC2915062.xml,S1600536807062940,,ACSEBH,,,,,
21200470,PMC2915063,pk2069,10.1107/S1600536807064744,PMC002xxxxxx/PMC2915063.xml,S1600536807064744,,ACSEBH,,,,,
21200471,PMC2915064,bt2642,10.1107/S1600536807063787,PMC002xxxxxx/PMC2915064.xml,S1600536807063787,,ACSEBH,,,,,
21200472,PMC2915065,lh2572,10.1107/S1600536807064781,PMC002xxxxxx/PMC2915065.xml,S1600536807064781,,ACSEBH,,,,,
21200473,PMC2915066,sg2212,10.1107/S1600536807063908,PMC002xxxxxx/PMC2915066.xml,S1600536807063908,,ACSEBH,,,,,
21200474,PMC2915067,is2241,10.1107/S1600536807064008,PMC002xxxxxx/PMC2915067.xml,S1600536807064008,,ACSEBH,,,,,
21200475,PMC2915068,sg2203,10.1107/S1600536807063829,PMC002xxxxxx/PMC2915068.xml,S1600536807063829,,ACSEBH,,,,,
21200476,PMC2915069,tk2219,10.1107/S1600536807064525,PMC002xxxxxx/PMC2915069.xml,S1600536807064525,,ACSEBH,,,,,
21200477,PMC2915070,ln2007,10.1107/S1600536807064033,PMC002xxxxxx/PMC2915070.xml,S1600536807064033,,ACSEBH,,,,,
21200478,PMC2915071,om2190,10.1107/S1600536807063994,PMC002xxxxxx/PMC2915071.xml,S1600536807063994,,ACSEBH,,,,,
21200480,PMC2915072,xu2377,10.1107/S1600536807064306,PMC002xxxxxx/PMC2915072.xml,S1600536807064306,,ACSEBH,,,,,
21200481,PMC2915073,dn2286,10.1107/S1600536807065087,PMC002xxxxxx/PMC2915073.xml,S1600536807065087,,ACSEBH,,,,,
21200482,PMC2915074,im2048,10.1107/S1600536807064513,PMC002xxxxxx/PMC2915074.xml,S1600536807064513,,ACSEBH,,,,,
21200483,PMC2915075,ng2401,10.1107/S1600536807064240,PMC002xxxxxx/PMC2915075.xml,S1600536807064240,,ACSEBH,,,,,
21200484,PMC2915076,sj2450,10.1107/S1600536807064215,PMC002xxxxxx/PMC2915076.xml,S1600536807064215,,ACSEBH,,,,,
21200485,PMC2915077,bi2253,10.1107/S1600536807064902,PMC002xxxxxx/PMC2915077.xml,S1600536807064902,,ACSEBH,,,,,
21200488,PMC2915079,er2040,10.1107/S1600536807043681,PMC002xxxxxx/PMC2915079.xml,S1600536807043681,,ACSEBH,,,,,
21200489,PMC2915080,sf2013,10.1107/S160053680706518X,PMC002xxxxxx/PMC2915080.xml,S160053680706518X,,ACSEBH,,,,,
21200490,PMC2915081,hb2670,10.1107/S1600536807065051,PMC002xxxxxx/PMC2915081.xml,S1600536807065051,,ACSEBH,,,,,
21200491,PMC2915082,hb2648,10.1107/S1600536807065130,PMC002xxxxxx/PMC2915082.xml,S1600536807065130,,ACSEBH,,,,,
21200493,PMC2915083,zl2083,10.1107/S160053680706494X,PMC002xxxxxx/PMC2915083.xml,S160053680706494X,,ACSEBH,,,,,
21200494,PMC2915084,pk2073,10.1107/S1600536807064835,PMC002xxxxxx/PMC2915084.xml,S1600536807064835,,ACSEBH,,,,,
21200496,PMC2915085,hj2008,10.1107/S1600536807064483,PMC002xxxxxx/PMC2915085.xml,S1600536807064483,,ACSEBH,,,,,
21200497,PMC2915086,pk2057,10.1107/S1600536807057169,PMC002xxxxxx/PMC2915086.xml,S1600536807057169,,ACSEBH,,,,,
21200498,PMC2915087,pk2047,10.1107/S1600536807046922,PMC002xxxxxx/PMC2915087.xml,S1600536807046922,,ACSEBH,,,,,
21200499,PMC2915088,om2189,10.1107/S1600536807065026,PMC002xxxxxx/PMC2915088.xml,S1600536807065026,,ACSEBH,,,,,
21200500,PMC2915089,lh2556,10.1107/S1600536807064161,PMC002xxxxxx/PMC2915089.xml,S1600536807064161,,ACSEBH,,,,,
21200501,PMC2915090,bq2052,10.1107/S1600536807065725,PMC002xxxxxx/PMC2915090.xml,S1600536807065725,,ACSEBH,,,,,
21200504,PMC2915092,hj2002,10.1107/S160053680706446X,PMC002xxxxxx/PMC2915092.xml,S160053680706446X,,ACSEBH,,,,,
21200505,PMC2915093,si2047,10.1107/S1600536807065075,PMC002xxxxxx/PMC2915093.xml,S1600536807065075,,ACSEBH,,,,,
21200507,PMC2915095,sf2009,10.1107/S1600536807064586,PMC002xxxxxx/PMC2915095.xml,S1600536807064586,,ACSEBH,,,,,
21200508,PMC2915096,tk2225,10.1107/S1600536807064239,PMC002xxxxxx/PMC2915096.xml,S1600536807064239,,ACSEBH,,,,,
21200509,PMC2915097,ww2106,10.1107/S1600536807065439,PMC002xxxxxx/PMC2915097.xml,S1600536807065439,,ACSEBH,,,,,
21200510,PMC2915098,ww2103,10.1107/S1600536807065440,PMC002xxxxxx/PMC2915098.xml,S1600536807065440,,ACSEBH,,,,,
21200511,PMC2915099,bh2151,10.1107/S1600536807065269,PMC002xxxxxx/PMC2915099.xml,S1600536807065269,,ACSEBH,,,,,
21200512,PMC2915100,bh2152,10.1107/S1600536807065294,PMC002xxxxxx/PMC2915100.xml,S1600536807065294,,ACSEBH,,,,,
21200513,PMC2915101,hb2623,10.1107/S1600536807065105,PMC002xxxxxx/PMC2915101.xml,S1600536807065105,,ACSEBH,,,,,
21200514,PMC2915102,om2188,10.1107/S1600536807065142,PMC002xxxxxx/PMC2915102.xml,S1600536807065142,,ACSEBH,,,,,
21200515,PMC2915103,gg2051,10.1107/S1600536807065774,PMC002xxxxxx/PMC2915103.xml,S1600536807065774,,ACSEBH,,,,,
21200517,PMC2915105,hk2401,10.1107/S1600536807065713,PMC002xxxxxx/PMC2915105.xml,S1600536807065713,,ACSEBH,,,,,
21200519,PMC2915106,is2256,10.1107/S1600536807065361,PMC002xxxxxx/PMC2915106.xml,S1600536807065361,,ACSEBH,,,,,
21200520,PMC2915107,fj2088,10.1107/S1600536807065841,PMC002xxxxxx/PMC2915107.xml,S1600536807065841,,ACSEBH,,,,,
21200521,PMC2915108,wm2168,10.1107/S1600536807065506,PMC002xxxxxx/PMC2915108.xml,S1600536807065506,,ACSEBH,,,,,
21200522,PMC2915109,sq2001,10.1107/S1600536807065622,PMC002xxxxxx/PMC2915109.xml,S1600536807065622,,ACSEBH,,,,,
21200523,PMC2915110,lx2040,10.1107/S1600536807066044,PMC002xxxxxx/PMC2915110.xml,S1600536807066044,,ACSEBH,,,,,
21200524,PMC2915111,cs2060,10.1107/S1600536807065555,PMC002xxxxxx/PMC2915111.xml,S1600536807065555,,ACSEBH,,,,,
21200525,PMC2915112,bh2153,10.1107/S1600536807065634,PMC002xxxxxx/PMC2915112.xml,S1600536807065634,,ACSEBH,,,,,
21200526,PMC2915113,lh2579,10.1107/S1600536807065609,PMC002xxxxxx/PMC2915113.xml,S1600536807065609,,ACSEBH,,,,,
21200527,PMC2915114,ng2391,10.1107/S1600536807065877,PMC002xxxxxx/PMC2915114.xml,S1600536807065877,,ACSEBH,,,,,
21200529,PMC2915115,lh2577,10.1107/S1600536807066019,PMC002xxxxxx/PMC2915115.xml,S1600536807066019,,ACSEBH,,,,,
21200530,PMC2915116,gg2058,10.1107/S160053680706610X,PMC002xxxxxx/PMC2915116.xml,S160053680706610X,,ACSEBH,,,,,
21200534,PMC2915119,bi2267,10.1107/S1600536807064884,PMC002xxxxxx/PMC2915119.xml,S1600536807064884,,ACSEBH,,,,,
21200535,PMC2915120,bi2263,10.1107/S1600536807066032,PMC002xxxxxx/PMC2915120.xml,S1600536807066032,,ACSEBH,,,,,
21200536,PMC2915121,bt2614,10.1107/S1600536807065919,PMC002xxxxxx/PMC2915121.xml,S1600536807065919,,ACSEBH,,,,,
21200538,PMC2915122,gg2050,10.1107/S1600536807065816,PMC002xxxxxx/PMC2915122.xml,S1600536807065816,,ACSEBH,,,,,
21200539,PMC2915123,rk2060,10.1107/S1600536807066196,PMC002xxxxxx/PMC2915123.xml,S1600536807066196,,ACSEBH,,,,,
21200540,PMC2915124,bq2045,10.1107/S1600536807063507,PMC002xxxxxx/PMC2915124.xml,S1600536807063507,,ACSEBH,,,,,
21200541,PMC2915125,rk2064,10.1107/S1600536807066226,PMC002xxxxxx/PMC2915125.xml,S1600536807066226,,ACSEBH,,,,,
21200542,PMC2915126,im2049,10.1107/S1600536807066342,PMC002xxxxxx/PMC2915126.xml,S1600536807066342,,ACSEBH,,,,,
21200544,PMC2915128,bh2155,10.1107/S1600536807066378,PMC002xxxxxx/PMC2915128.xml,S1600536807066378,,ACSEBH,,,,,
21200548,PMC2915130,sq2002,10.1107/S1600536807061302,PMC002xxxxxx/PMC2915130.xml,S1600536807061302,,ACSEBH,,,,,
21200549,PMC2915131,dn2276,10.1107/S1600536807066263,PMC002xxxxxx/PMC2915131.xml,S1600536807066263,,ACSEBH,,,,,
21200550,PMC2915132,ci2496,10.1107/S1600536807054943,PMC002xxxxxx/PMC2915132.xml,S1600536807054943,,ACSEBH,,,,,
21200551,PMC2915133,hy2083,10.1107/S1600536807047514,PMC002xxxxxx/PMC2915133.xml,S1600536807047514,,ACSEBH,,,,,
21200552,PMC2915134,cf2174,10.1107/S1600536807066512,PMC002xxxxxx/PMC2915134.xml,S1600536807066512,,ACSEBH,,,,,
21200553,PMC2915135,sj2424,10.1107/S1600536807066238,PMC002xxxxxx/PMC2915135.xml,S1600536807066238,,ACSEBH,,,,,
21200555,PMC2915137,sj2439,10.1107/S1600536807061430,PMC002xxxxxx/PMC2915137.xml,S1600536807061430,,ACSEBH,,,,,
21200556,PMC2915138,pv2048,10.1107/S1600536807066536,PMC002xxxxxx/PMC2915138.xml,S1600536807066536,,ACSEBH,,,,,
21200558,PMC2915139,ln2014,10.1107/S1600536807062654,PMC002xxxxxx/PMC2915139.xml,S1600536807062654,,ACSEBH,,,,,
21200559,PMC2915140,hb2652,10.1107/S1600536807066214,PMC002xxxxxx/PMC2915140.xml,S1600536807066214,,ACSEBH,,,,,
21200560,PMC2915141,wn2231,10.1107/S1600536807066688,PMC002xxxxxx/PMC2915141.xml,S1600536807066688,,ACSEBH,,,,,
21200561,PMC2915142,hk2400,10.1107/S1600536807063696,PMC002xxxxxx/PMC2915142.xml,S1600536807063696,,ACSEBH,,,,,
21200563,PMC2915143,rz2176,10.1107/S1600536807061764,PMC002xxxxxx/PMC2915143.xml,S1600536807061764,,ACSEBH,,,,,
21200564,PMC2915144,hy2102,10.1107/S160053680706415X,PMC002xxxxxx/PMC2915144.xml,S160053680706415X,,ACSEBH,,,,,
21200565,PMC2915145,su2031,10.1107/S1600536807063325,PMC002xxxxxx/PMC2915145.xml,S1600536807063325,,ACSEBH,,,,,
21200566,PMC2915146,gk2123,10.1107/S1600536807063799,PMC002xxxxxx/PMC2915146.xml,S1600536807063799,,ACSEBH,,,,,
21200568,PMC2915147,xu2384,10.1107/S160053680706117X,PMC002xxxxxx/PMC2915147.xml,S160053680706117X,,ACSEBH,,,,,
21200569,PMC2915148,sg2208,10.1107/S1600536807059053,PMC002xxxxxx/PMC2915148.xml,S1600536807059053,,ACSEBH,,,,,
21200570,PMC2915149,hy2101,10.1107/S1600536807061983,PMC002xxxxxx/PMC2915149.xml,S1600536807061983,,ACSEBH,,,,,
21200571,PMC2915150,pk2074,10.1107/S1600536807066792,PMC002xxxxxx/PMC2915150.xml,S1600536807066792,,ACSEBH,,,,,
21200574,PMC2915152,hy2105,10.1107/S1600536807066585,PMC002xxxxxx/PMC2915152.xml,S1600536807066585,,ACSEBH,,,,,
21200575,PMC2915153,lh2569,10.1107/S160053680706672X,PMC002xxxxxx/PMC2915153.xml,S160053680706672X,,ACSEBH,,,,,
21200577,PMC2915155,bq2058,10.1107/S1600536807067001,PMC002xxxxxx/PMC2915155.xml,S1600536807067001,,ACSEBH,,,,,
21200578,PMC2915156,hy2111,10.1107/S1600536807066913,PMC002xxxxxx/PMC2915156.xml,S1600536807066913,,ACSEBH,,,,,
21200579,PMC2915157,nc2068,10.1107/S1600536807066950,PMC002xxxxxx/PMC2915157.xml,S1600536807066950,,ACSEBH,,,,,
21200580,PMC2915158,bq2057,10.1107/S1600536807066846,PMC002xxxxxx/PMC2915158.xml,S1600536807066846,,ACSEBH,,,,,
21200581,PMC2915159,nc2081,10.1107/S1600536807066949,PMC002xxxxxx/PMC2915159.xml,S1600536807066949,,ACSEBH,,,,,
21200584,PMC2915161,ya2063,10.1107/S1600536807067189,PMC002xxxxxx/PMC2915161.xml,S1600536807067189,,ACSEBH,,,,,
21200585,PMC2915162,zl2042,10.1107/S1600536807067220,PMC002xxxxxx/PMC2915162.xml,S1600536807067220,,ACSEBH,,,,,
21200587,PMC2915164,cf2158,10.1107/S1600536807066202,PMC002xxxxxx/PMC2915164.xml,S1600536807066202,,ACSEBH,,,,,
21200590,PMC2915166,fi2052,10.1107/S1600536807067190,PMC002xxxxxx/PMC2915166.xml,S1600536807067190,,ACSEBH,,,,,
21200591,PMC2915167,su2032,10.1107/S1600536807067207,PMC002xxxxxx/PMC2915167.xml,S1600536807067207,,ACSEBH,,,,,
21200592,PMC2915168,sj2423,10.1107/S1600536807066883,PMC002xxxxxx/PMC2915168.xml,S1600536807066883,,ACSEBH,,,,,
21200593,PMC2915169,sj2425,10.1107/S1600536807066858,PMC002xxxxxx/PMC2915169.xml,S1600536807066858,,ACSEBH,,,,,
21200596,PMC2915172,cs2061,10.1107/S1600536807067050,PMC002xxxxxx/PMC2915172.xml,S1600536807067050,,ACSEBH,,,,,
21200600,PMC2915175,gk2121,10.1107/S1600536807067013,PMC002xxxxxx/PMC2915175.xml,S1600536807067013,,ACSEBH,,,,,
21200667,PMC2915176,bi2266,10.1107/S1600536807062861,PMC002xxxxxx/PMC2915176.xml,S1600536807062861,,ACSEBH,,,,,
21200668,PMC2915177,bt2643,10.1107/S1600536807062630,PMC002xxxxxx/PMC2915177.xml,S1600536807062630,,ACSEBH,,,,,
21200669,PMC2915178,su2027,10.1107/S1600536807062265,PMC002xxxxxx/PMC2915178.xml,S1600536807062265,,ACSEBH,,,,,
21200670,PMC2915179,ng2399,10.1107/S1600536807062770,PMC002xxxxxx/PMC2915179.xml,S1600536807062770,,ACSEBH,,,,,
21200671,PMC2915180,tk2220,10.1107/S1600536807062988,PMC002xxxxxx/PMC2915180.xml,S1600536807062988,,ACSEBH,,,,,
21200672,PMC2915181,bt2644,10.1107/S1600536807063271,PMC002xxxxxx/PMC2915181.xml,S1600536807063271,,ACSEBH,,,,,
21200675,PMC2915182,gg2021,10.1107/S1600536807033521,PMC002xxxxxx/PMC2915182.xml,S1600536807033521,,ACSEBH,,,,,
21200676,PMC2915183,er2027,10.1107/S1600536807042948,PMC002xxxxxx/PMC2915183.xml,S1600536807042948,,ACSEBH,,,,,
21200677,PMC2915184,hk2393,10.1107/S1600536807062046,PMC002xxxxxx/PMC2915184.xml,S1600536807062046,,ACSEBH,,,,,
21200678,PMC2915185,is2253,10.1107/S1600536807062125,PMC002xxxxxx/PMC2915185.xml,S1600536807062125,,ACSEBH,,,,,
21200679,PMC2915186,sf2014,10.1107/S1600536807063179,PMC002xxxxxx/PMC2915186.xml,S1600536807063179,,ACSEBH,,,,,
21200680,PMC2915187,sf2011,10.1107/S1600536807063167,PMC002xxxxxx/PMC2915187.xml,S1600536807063167,,ACSEBH,,,,,
21200681,PMC2915188,at2509,10.1107/S1600536807062599,PMC002xxxxxx/PMC2915188.xml,S1600536807062599,,ACSEBH,,,,,
21200682,PMC2915189,at2514,10.1107/S1600536807063362,PMC002xxxxxx/PMC2915189.xml,S1600536807063362,,ACSEBH,,,,,
21200684,PMC2915190,si2060,10.1107/S160053680706312X,PMC002xxxxxx/PMC2915190.xml,S160053680706312X,,ACSEBH,,,,,
21200685,PMC2915191,cv2360,10.1107/S1600536807062071,PMC002xxxxxx/PMC2915191.xml,S1600536807062071,,ACSEBH,,,,,
21200686,PMC2915192,at2508,10.1107/S1600536807062587,PMC002xxxxxx/PMC2915192.xml,S1600536807062587,,ACSEBH,,,,,
21200687,PMC2915193,bx2123,10.1107/S1600536807063398,PMC002xxxxxx/PMC2915193.xml,S1600536807063398,,ACSEBH,,,,,
21200688,PMC2915194,bx2124,10.1107/S1600536807063404,PMC002xxxxxx/PMC2915194.xml,S1600536807063404,,ACSEBH,,,,,
21200689,PMC2915195,cv2340,10.1107/S1600536807056292,PMC002xxxxxx/PMC2915195.xml,S1600536807056292,,ACSEBH,,,,,
21200690,PMC2915196,ci2525,10.1107/S1600536807063064,PMC002xxxxxx/PMC2915196.xml,S1600536807063064,,ACSEBH,,,,,
21200691,PMC2915197,om2191,10.1107/S1600536807063040,PMC002xxxxxx/PMC2915197.xml,S1600536807063040,,ACSEBH,,,,,
21200692,PMC2915198,fl2151,10.1107/S1600536807043231,PMC002xxxxxx/PMC2915198.xml,S1600536807043231,,ACSEBH,,,,,
21200693,PMC2915199,pv2053,10.1107/S1600536807063027,PMC002xxxxxx/PMC2915199.xml,S1600536807063027,,ACSEBH,,,,,
21200695,PMC2915200,tk2223,10.1107/S1600536807062964,PMC002xxxxxx/PMC2915200.xml,S1600536807062964,,ACSEBH,,,,,
21200696,PMC2915201,bv2079,10.1107/S160053680706309X,PMC002xxxxxx/PMC2915201.xml,S160053680706309X,,ACSEBH,,,,,
21200697,PMC2915202,sf2012,10.1107/S1600536807062757,PMC002xxxxxx/PMC2915202.xml,S1600536807062757,,ACSEBH,,,,,
21200698,PMC2915203,is2257,10.1107/S1600536807063222,PMC002xxxxxx/PMC2915203.xml,S1600536807063222,,ACSEBH,,,,,
21200699,PMC2915204,hk2391,10.1107/S1600536807061648,PMC002xxxxxx/PMC2915204.xml,S1600536807061648,,ACSEBH,,,,,
21200700,PMC2915205,sj2442,10.1107/S1600536807062733,PMC002xxxxxx/PMC2915205.xml,S1600536807062733,,ACSEBH,,,,,
21200701,PMC2915206,bt2655,10.1107/S160053680706326X,PMC002xxxxxx/PMC2915206.xml,S160053680706326X,,ACSEBH,,,,,
21200702,PMC2915207,at2512,10.1107/S1600536807062848,PMC002xxxxxx/PMC2915207.xml,S1600536807062848,,ACSEBH,,,,,
21200703,PMC2915208,wn2217,10.1107/S1600536807055973,PMC002xxxxxx/PMC2915208.xml,S1600536807055973,,ACSEBH,,,,,
21200705,PMC2915209,bi2258,10.1107/S1600536807063295,PMC002xxxxxx/PMC2915209.xml,S1600536807063295,,ACSEBH,,,,,
21200706,PMC2915210,gg2046,10.1107/S1600536807063350,PMC002xxxxxx/PMC2915210.xml,S1600536807063350,,ACSEBH,,,,,
21200707,PMC2915211,at2515,10.1107/S1600536807063374,PMC002xxxxxx/PMC2915211.xml,S1600536807063374,,ACSEBH,,,,,
21200708,PMC2915212,zl2082,10.1107/S1600536807063039,PMC002xxxxxx/PMC2915212.xml,S1600536807063039,,ACSEBH,,,,,
21200709,PMC2915213,cv2361,10.1107/S1600536807063453,PMC002xxxxxx/PMC2915213.xml,S1600536807063453,,ACSEBH,,,,,
21200710,PMC2915214,sj2440,10.1107/S1600536807061375,PMC002xxxxxx/PMC2915214.xml,S1600536807061375,,ACSEBH,,,,,
21200711,PMC2915215,xu2388,10.1107/S1600536807063192,PMC002xxxxxx/PMC2915215.xml,S1600536807063192,,ACSEBH,,,,,
21200712,PMC2915216,om2192,10.1107/S1600536807063052,PMC002xxxxxx/PMC2915216.xml,S1600536807063052,,ACSEBH,,,,,
21200713,PMC2915217,bq2046,10.1107/S1600536807063532,PMC002xxxxxx/PMC2915217.xml,S1600536807063532,,ACSEBH,,,,,
21200715,PMC2915218,bv2083,10.1107/S1600536807063611,PMC002xxxxxx/PMC2915218.xml,S1600536807063611,,ACSEBH,,,,,
21200716,PMC2915219,fb2072,10.1107/S1600536807063489,PMC002xxxxxx/PMC2915219.xml,S1600536807063489,,ACSEBH,,,,,
21200717,PMC2915220,bv2082,10.1107/S1600536807063593,PMC002xxxxxx/PMC2915220.xml,S1600536807063593,,ACSEBH,,,,,
21200718,PMC2915221,lh2578,10.1107/S1600536807063581,PMC002xxxxxx/PMC2915221.xml,S1600536807063581,,ACSEBH,,,,,
21200719,PMC2915222,lh2491,10.1107/S1600536807045023,PMC002xxxxxx/PMC2915222.xml,S1600536807045023,,ACSEBH,,,,,
21200720,PMC2915223,bt2593,10.1107/S1600536807056607,PMC002xxxxxx/PMC2915223.xml,S1600536807056607,,ACSEBH,,,,,
21200721,PMC2915224,sq2004,10.1107/S1600536807062721,PMC002xxxxxx/PMC2915224.xml,S1600536807062721,,ACSEBH,,,,,
21200722,PMC2915225,pv2049,10.1107/S1600536807063544,PMC002xxxxxx/PMC2915225.xml,S1600536807063544,,ACSEBH,,,,,
21200723,PMC2915226,om2194,10.1107/S1600536807063076,PMC002xxxxxx/PMC2915226.xml,S1600536807063076,,ACSEBH,,,,,
21200724,PMC2915227,om2195,10.1107/S1600536807063647,PMC002xxxxxx/PMC2915227.xml,S1600536807063647,,ACSEBH,,,,,
21200726,PMC2915228,pk2071,10.1107/S1600536807064756,PMC002xxxxxx/PMC2915228.xml,S1600536807064756,,ACSEBH,,,,,
21200727,PMC2915229,gk2120,10.1107/S1600536807064768,PMC002xxxxxx/PMC2915229.xml,S1600536807064768,,ACSEBH,,,,,
21200728,PMC2915230,is2247,10.1107/S1600536807064112,PMC002xxxxxx/PMC2915230.xml,S1600536807064112,,ACSEBH,,,,,
21200729,PMC2915231,cs2063,10.1107/S1600536807064446,PMC002xxxxxx/PMC2915231.xml,S1600536807064446,,ACSEBH,,,,,
21200730,PMC2915232,xu2351,10.1107/S1600536807063118,PMC002xxxxxx/PMC2915232.xml,S1600536807063118,,ACSEBH,,,,,
21200731,PMC2915233,gg2057,10.1107/S1600536807064409,PMC002xxxxxx/PMC2915233.xml,S1600536807064409,,ACSEBH,,,,,
21200732,PMC2915234,bi2268,10.1107/S1600536807063684,PMC002xxxxxx/PMC2915234.xml,S1600536807063684,,ACSEBH,,,,,
21200733,PMC2915235,fj2085,10.1107/S160053680706360X,PMC002xxxxxx/PMC2915235.xml,S160053680706360X,,ACSEBH,,,,,
21200734,PMC2915236,gk2116,10.1107/S1600536807063751,PMC002xxxxxx/PMC2915236.xml,S1600536807063751,,ACSEBH,,,,,
21200736,PMC2915237,kp2151,10.1107/S1600536807063891,PMC002xxxxxx/PMC2915237.xml,S1600536807063891,,ACSEBH,,,,,
21200738,PMC2915238,bx2122,10.1107/S1600536807063805,PMC002xxxxxx/PMC2915238.xml,S1600536807063805,,ACSEBH,,,,,
21200739,PMC2915239,is2255,10.1107/S1600536807063210,PMC002xxxxxx/PMC2915239.xml,S1600536807063210,,ACSEBH,,,,,
21200740,PMC2915240,ww2110,10.1107/S1600536807064628,PMC002xxxxxx/PMC2915240.xml,S1600536807064628,,ACSEBH,,,,,
21200741,PMC2915241,pv2054,10.1107/S160053680706429X,PMC002xxxxxx/PMC2915241.xml,S160053680706429X,,ACSEBH,,,,,
21200742,PMC2915242,ga2023,10.1107/S1600536807063209,PMC002xxxxxx/PMC2915242.xml,S1600536807063209,,ACSEBH,,,,,
21200744,PMC2915243,tk2227,10.1107/S1600536807062939,PMC002xxxxxx/PMC2915243.xml,S1600536807062939,,ACSEBH,,,,,
21200745,PMC2915244,gg2061,10.1107/S1600536807064136,PMC002xxxxxx/PMC2915244.xml,S1600536807064136,,ACSEBH,,,,,
21200746,PMC2915245,hb2669,10.1107/S1600536807064185,PMC002xxxxxx/PMC2915245.xml,S1600536807064185,,ACSEBH,,,,,
21200747,PMC2915246,ci2531,10.1107/S1600536807063970,PMC002xxxxxx/PMC2915246.xml,S1600536807063970,,ACSEBH,,,,,
21200748,PMC2915247,pv2051,10.1107/S1600536807063945,PMC002xxxxxx/PMC2915247.xml,S1600536807063945,,ACSEBH,,,,,
21200749,PMC2915248,bq2047,10.1107/S160053680706477X,PMC002xxxxxx/PMC2915248.xml,S160053680706477X,,ACSEBH,,,,,
21200750,PMC2915249,av2004,10.1107/S1600536807064380,PMC002xxxxxx/PMC2915249.xml,S1600536807064380,,ACSEBH,,,,,
21200751,PMC2915250,lx2042,10.1107/S1600536807063659,PMC002xxxxxx/PMC2915250.xml,S1600536807063659,,ACSEBH,,,,,
21200752,PMC2915251,sg2206,10.1107/S1600536807063854,PMC002xxxxxx/PMC2915251.xml,S1600536807063854,,ACSEBH,,,,,
21200753,PMC2915252,ci2523,10.1107/S1600536807063842,PMC002xxxxxx/PMC2915252.xml,S1600536807063842,,ACSEBH,,,,,
21200755,PMC2915253,si2056,10.1107/S1600536807062782,PMC002xxxxxx/PMC2915253.xml,S1600536807062782,,ACSEBH,,,,,
21200756,PMC2915254,sg2213,10.1107/S1600536807063921,PMC002xxxxxx/PMC2915254.xml,S1600536807063921,,ACSEBH,,,,,
21200757,PMC2915255,sj2396,10.1107/S160053680705427X,PMC002xxxxxx/PMC2915255.xml,S160053680705427X,,ACSEBH,,,,,
21200758,PMC2915256,ci2530,10.1107/S160053680706343X,PMC002xxxxxx/PMC2915256.xml,S160053680706343X,,ACSEBH,,,,,
